condition_str,subj_id,num,type,error,correctmove,latency,omit,oreas,timesincelast,direction,destination,last_distractor_offset,time_since_last_distractor
AD,JT1,176.0,0.0,0.0,1.0,0.0,1.0,16.0,505.0,57.0,1720.0,0.0,0.0
AD,JT1,177.0,1.0,0.0,1.0,294.0,0.0,0.0,535.0,71.0,918.0,-873.0,535.0
AD,JT1,178.0,1.0,0.0,1.0,326.0,0.0,0.0,2739.0,432.0,1350.0,-802.0,3274.0
AD,JT1,179.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-206.0,1514.0,0.0,0.0
AD,JT1,180.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-134.0,1216.0,0.0,0.0
AD,JT1,181.0,1.0,0.0,1.0,330.0,0.0,0.0,1060.0,-30.0,1186.0,-298.0,1460.0
AD,JT1,182.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-157.0,1357.0,0.0,0.0
AD,JT1,183.0,1.0,0.0,1.0,275.0,0.0,0.0,845.0,-277.0,909.0,-171.0,845.0
AD,JT1,184.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-78.0,1279.0,0.0,0.0
AD,JT1,185.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,-1002.0,277.0,0.0,0.0
AD,JT1,186.0,0.0,0.0,1.0,1530.0,1.0,15.0,1196.0,1451.0,1728.0,0.0,0.0
AD,JT1,187.0,0.0,0.0,1.0,760.0,1.0,15.0,779.0,-200.0,1528.0,0.0,0.0
AD,JT1,188.0,1.0,0.0,1.0,335.0,0.0,0.0,425.0,-61.0,848.0,-619.0,425.0
AD,JT1,189.0,0.0,0.0,1.0,236.0,0.0,0.0,90.0,-342.0,1186.0,0.0,0.0
AD,JT1,190.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,321.0,1507.0,0.0,0.0
AD,JT1,191.0,0.0,0.0,1.0,930.0,1.0,15.0,519.0,-1279.0,228.0,0.0,0.0
AD,JT1,192.0,1.0,0.0,1.0,269.0,0.0,0.0,656.0,259.0,1107.0,620.0,656.0
AD,JT1,193.0,0.0,0.0,1.0,126.0,0.0,0.0,149.0,159.0,387.0,0.0,0.0
AD,JT1,194.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-54.0,333.0,0.0,0.0
AD,JT1,195.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-239.0,868.0,0.0,0.0
AD,JT1,196.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1366.0,1699.0,0.0,0.0
AD,JT1,197.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,307.0,1175.0,0.0,0.0
AD,JT1,198.0,0.0,0.0,1.0,50.0,0.0,0.0,225.0,-1265.0,434.0,0.0,0.0
AD,JT1,199.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-175.0,259.0,0.0,0.0
AD,JT1,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1171.0,1430.0,0.0,0.0
AD,JT2,2.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,726.0,1222.0,0.0,0.0
AD,JT2,3.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,412.0,1372.0,0.0,0.0
AD,JT2,4.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-439.0,783.0,0.0,0.0
AD,JT2,5.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,321.0,1693.0,0.0,0.0
AD,JT2,6.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,440.0,1223.0,0.0,0.0
AD,JT2,7.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-200.0,1023.0,0.0,0.0
AD,JT2,8.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-118.0,1575.0,0.0,0.0
AD,JT2,9.0,0.0,0.0,1.0,101.0,0.0,0.0,140.0,-361.0,662.0,0.0,0.0
AD,JT2,10.0,0.0,0.0,1.0,1550.0,1.0,15.0,805.0,809.0,1471.0,0.0,0.0
AD,JT2,11.0,0.0,0.0,1.0,619.0,0.0,0.0,931.0,-746.0,725.0,0.0,0.0
AD,JT2,12.0,0.0,0.0,1.0,1071.0,1.0,15.0,694.0,491.0,1216.0,0.0,0.0
AD,JT2,13.0,0.0,0.0,1.0,0.0,1.0,16.0,571.0,-363.0,853.0,0.0,0.0
AD,JT2,14.0,1.0,0.0,1.0,390.0,0.0,0.0,110.0,-159.0,1416.0,722.0,110.0
AD,JT2,15.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,736.0,1589.0,0.0,0.0
AD,JT2,16.0,0.0,1.0,0.0,280.0,0.0,0.0,1026.0,-582.0,1007.0,0.0,0.0
AD,JT2,17.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,131.0,1138.0,0.0,0.0
AD,JT2,18.0,0.0,0.0,1.0,564.0,1.0,15.0,901.0,258.0,1396.0,0.0,0.0
AD,JT2,19.0,1.0,0.0,1.0,369.0,0.0,0.0,204.0,-357.0,1059.0,20.0,204.0
AD,JT2,20.0,0.0,0.0,1.0,100.0,0.0,0.0,265.0,-438.0,958.0,0.0,0.0
AD,JT2,21.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-154.0,905.0,0.0,0.0
AD,JT2,22.0,0.0,0.0,1.0,115.0,0.0,0.0,215.0,524.0,1482.0,0.0,0.0
AD,JT2,23.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-908.0,574.0,0.0,0.0
AD,JT2,24.0,0.0,0.0,1.0,1075.0,1.0,15.0,855.0,149.0,723.0,0.0,0.0
AD,JT2,25.0,0.0,0.0,1.0,0.0,1.0,16.0,521.0,-150.0,573.0,0.0,0.0
AD,JT2,26.0,1.0,0.0,1.0,455.0,0.0,0.0,105.0,-298.0,607.0,332.0,105.0
AD,JT2,27.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,434.0,1007.0,0.0,0.0
AD,JT2,28.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-459.0,548.0,0.0,0.0
AD,JT2,29.0,0.0,0.0,1.0,175.0,0.0,0.0,689.0,408.0,956.0,0.0,0.0
AD,JT2,30.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-288.0,319.0,0.0,0.0
AD,JT2,31.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-467.0,489.0,0.0,0.0
AD,JT2,32.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,187.0,676.0,0.0,0.0
AD,JT2,33.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,418.0,737.0,0.0,0.0
AD,JT2,34.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,722.0,1398.0,0.0,0.0
AD,JT2,35.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-143.0,594.0,0.0,0.0
AD,JT2,36.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-346.0,1052.0,0.0,0.0
AD,JT2,37.0,0.0,0.0,1.0,346.0,0.0,0.0,495.0,289.0,1341.0,0.0,0.0
AD,JT2,38.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-283.0,1058.0,0.0,0.0
AD,JT2,39.0,1.0,0.0,1.0,331.0,0.0,0.0,210.0,-348.0,246.0,-464.0,210.0
AD,JT2,40.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-739.0,319.0,0.0,0.0
AD,JT2,41.0,0.0,1.0,0.0,190.0,0.0,0.0,805.0,151.0,470.0,0.0,0.0
AD,JT2,42.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,502.0,972.0,0.0,0.0
AD,JT2,43.0,1.0,0.0,1.0,335.0,0.0,0.0,125.0,393.0,639.0,-726.0,125.0
AD,JT2,44.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-472.0,500.0,0.0,0.0
AD,JT2,45.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,830.0,1330.0,0.0,0.0
AD,JT2,46.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,328.0,967.0,0.0,0.0
AD,JT2,47.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,62.0,1392.0,0.0,0.0
AD,JT2,48.0,0.0,0.0,1.0,180.0,0.0,0.0,509.0,-185.0,1207.0,0.0,0.0
AD,JT2,49.0,1.0,0.0,1.0,290.0,0.0,0.0,865.0,479.0,1446.0,-240.0,865.0
AD,JT2,50.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-256.0,951.0,0.0,0.0
AD,JT2,51.0,0.0,0.0,1.0,0.0,1.0,16.0,665.0,90.0,1041.0,0.0,0.0
AD,JT2,52.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,16.0,1462.0,405.0,65.0
AD,JT2,53.0,0.0,0.0,1.0,0.0,1.0,16.0,770.0,-310.0,731.0,0.0,0.0
AD,JT2,54.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-356.0,1106.0,0.0,0.0
AD,JT2,55.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,997.0,1728.0,0.0,0.0
AD,JT2,56.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-362.0,1366.0,0.0,0.0
AD,JT2,57.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,26.0,1392.0,0.0,0.0
AD,JT2,58.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,379.0,1485.0,0.0,0.0
AD,JT2,59.0,0.0,0.0,1.0,95.0,0.0,0.0,250.0,-616.0,776.0,0.0,0.0
AD,JT2,60.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-48.0,728.0,0.0,0.0
AD,JT2,61.0,0.0,0.0,1.0,270.0,0.0,0.0,685.0,934.0,1662.0,0.0,0.0
AD,JT2,62.0,1.0,1.0,0.0,200.0,0.0,0.0,75.0,-396.0,1089.0,-177.0,75.0
AD,JT2,63.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-977.0,685.0,0.0,0.0
AD,JT2,64.0,0.0,0.0,1.0,467.0,1.0,15.0,1519.0,155.0,840.0,0.0,0.0
AD,JT2,65.0,1.0,0.0,1.0,282.0,0.0,0.0,185.0,222.0,1311.0,249.0,185.0
AD,JT2,66.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-433.0,407.0,0.0,0.0
AD,JT2,67.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,4.0,1315.0,904.0,1260.0
AD,JT2,68.0,0.0,0.0,1.0,2255.0,1.0,15.0,254.0,577.0,984.0,0.0,0.0
AD,JT2,69.0,0.0,0.0,1.0,1755.0,1.0,15.0,500.0,355.0,1339.0,0.0,0.0
AD,JT2,70.0,0.0,0.0,1.0,884.0,1.0,15.0,871.0,-438.0,901.0,0.0,0.0
AD,JT2,71.0,1.0,0.0,1.0,310.0,0.0,0.0,579.0,412.0,1727.0,414.0,579.0
AD,JT2,72.0,0.0,0.0,1.0,225.0,0.0,0.0,85.0,254.0,1155.0,0.0,0.0
AD,JT2,73.0,0.0,0.0,1.0,0.0,1.0,16.0,841.0,-112.0,1043.0,0.0,0.0
AD,JT2,74.0,1.0,0.0,1.0,305.0,0.0,0.0,85.0,-75.0,1652.0,684.0,85.0
AD,JT2,75.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,426.0,1469.0,0.0,0.0
AD,JT2,76.0,1.0,0.0,1.0,355.0,0.0,0.0,704.0,-286.0,1366.0,183.0,704.0
AD,JT2,77.0,0.0,0.0,1.0,189.0,0.0,0.0,159.0,-349.0,1120.0,0.0,0.0
AD,JT2,78.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,588.0,1708.0,0.0,0.0
AD,JT2,79.0,0.0,0.0,1.0,420.0,1.0,15.0,520.0,-661.0,1047.0,0.0,0.0
AD,JT2,80.0,1.0,0.0,1.0,315.0,0.0,0.0,109.0,-388.0,978.0,319.0,109.0
AD,JT2,81.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,681.0,1728.0,0.0,0.0
AD,JT2,82.0,0.0,0.0,1.0,0.0,1.0,16.0,1595.0,-989.0,739.0,0.0,0.0
AD,JT2,83.0,1.0,0.0,1.0,280.0,0.0,0.0,290.0,386.0,1364.0,239.0,290.0
AD,JT2,84.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-323.0,416.0,0.0,0.0
AD,JT2,85.0,1.0,0.0,1.0,311.0,0.0,0.0,715.0,256.0,1620.0,948.0,715.0
AD,JT2,86.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,1239.0,1655.0,0.0,0.0
AD,JT2,87.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-412.0,1243.0,0.0,0.0
AD,JT2,88.0,0.0,0.0,1.0,70.0,0.0,0.0,440.0,-19.0,1224.0,0.0,0.0
AD,JT2,89.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-20.0,1600.0,0.0,0.0
AD,JT2,90.0,0.0,0.0,1.0,885.0,1.0,15.0,355.0,-549.0,675.0,0.0,0.0
AD,JT2,91.0,0.0,0.0,1.0,0.0,1.0,16.0,545.0,17.0,692.0,0.0,0.0
AD,JT2,92.0,1.0,0.0,1.0,279.0,0.0,0.0,101.0,-65.0,1535.0,908.0,101.0
AD,JT2,93.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,296.0,988.0,0.0,0.0
AD,JT2,94.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-237.0,1298.0,0.0,0.0
AD,JT2,95.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-570.0,418.0,0.0,0.0
AD,JT2,96.0,0.0,1.0,0.0,226.0,0.0,0.0,889.0,1034.0,1452.0,0.0,0.0
AD,JT2,97.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-435.0,863.0,0.0,0.0
AD,JT2,98.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,246.0,1698.0,0.0,0.0
AD,JT2,99.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-163.0,700.0,0.0,0.0
AD,JT2,100.0,0.0,0.0,1.0,165.0,0.0,0.0,160.0,-644.0,1054.0,0.0,0.0
AD,JT2,101.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-783.0,271.0,0.0,0.0
AD,JT2,102.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1005.0,1276.0,0.0,0.0
AD,JT2,103.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,167.0,867.0,0.0,0.0
AD,JT2,104.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-1051.0,225.0,0.0,0.0
AD,JT2,105.0,1.0,0.0,1.0,101.0,0.0,0.0,524.0,-475.0,392.0,642.0,524.0
AD,JT2,106.0,0.0,0.0,1.0,66.0,1.0,19.0,35.0,799.0,1024.0,0.0,0.0
AD,JT2,107.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-55.0,337.0,0.0,0.0
AD,JT2,108.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-527.0,497.0,0.0,0.0
AD,JT2,109.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,99.0,436.0,0.0,0.0
AD,JT2,110.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,478.0,975.0,0.0,0.0
AD,JT2,111.0,1.0,0.0,1.0,65.0,1.0,7.0,200.0,268.0,704.0,-539.0,200.0
AD,JT2,112.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,238.0,942.0,0.0,0.0
AD,JT2,113.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-282.0,693.0,0.0,0.0
AD,JT2,114.0,0.0,0.0,1.0,145.0,0.0,0.0,759.0,-308.0,385.0,0.0,0.0
AD,JT2,115.0,0.0,0.0,1.0,0.0,1.0,16.0,550.0,-143.0,242.0,0.0,0.0
AD,JT2,116.0,1.0,0.0,1.0,296.0,0.0,0.0,365.0,34.0,976.0,700.0,365.0
AD,JT2,117.0,0.0,0.0,1.0,980.0,1.0,15.0,1190.0,838.0,1080.0,0.0,0.0
AD,JT2,118.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,18.0,994.0,-104.0,575.0
AD,JT2,119.0,0.0,0.0,1.0,219.0,0.0,0.0,211.0,648.0,1728.0,0.0,0.0
AD,JT2,120.0,1.0,0.0,1.0,551.0,0.0,0.0,879.0,-447.0,547.0,-734.0,879.0
AD,JT2,121.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-535.0,1193.0,0.0,0.0
AD,JT2,122.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,417.0,964.0,0.0,0.0
AD,JT2,123.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-28.0,1165.0,0.0,0.0
AD,JT2,124.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-677.0,488.0,0.0,0.0
AD,JT2,125.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,402.0,1366.0,0.0,0.0
AD,JT2,126.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,44.0,532.0,0.0,0.0
AD,JT2,127.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-371.0,995.0,0.0,0.0
AD,JT2,128.0,0.0,0.0,1.0,265.0,0.0,0.0,244.0,1196.0,1728.0,0.0,0.0
AD,JT2,129.0,1.0,0.0,1.0,320.0,0.0,0.0,1710.0,360.0,1355.0,-733.0,1710.0
AD,JT2,130.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-455.0,1273.0,0.0,0.0
AD,JT2,131.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-499.0,774.0,0.0,0.0
AD,JT2,132.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,278.0,1633.0,0.0,0.0
AD,JT2,133.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,867.0,1641.0,0.0,0.0
AD,JT2,134.0,0.0,0.0,1.0,1511.0,1.0,15.0,565.0,-745.0,896.0,0.0,0.0
AD,JT2,135.0,0.0,0.0,1.0,0.0,1.0,16.0,480.0,556.0,1452.0,0.0,0.0
AD,JT2,136.0,1.0,0.0,1.0,496.0,0.0,0.0,560.0,-232.0,1401.0,181.0,560.0
AD,JT2,137.0,0.0,0.0,1.0,0.0,1.0,16.0,1290.0,-425.0,1027.0,0.0,0.0
AD,JT2,138.0,1.0,0.0,1.0,350.0,0.0,0.0,165.0,-353.0,1048.0,374.0,165.0
AD,JT2,139.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-450.0,577.0,0.0,0.0
AD,JT2,140.0,1.0,0.0,1.0,209.0,0.0,0.0,701.0,352.0,1400.0,471.0,701.0
AD,JT2,141.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,488.0,1065.0,0.0,0.0
AD,JT2,142.0,0.0,0.0,1.0,0.0,1.0,16.0,1310.0,244.0,1309.0,0.0,0.0
AD,JT2,143.0,1.0,0.0,1.0,287.0,0.0,0.0,280.0,-284.0,1116.0,91.0,280.0
AD,JT2,144.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,416.0,1725.0,0.0,0.0
AD,JT2,145.0,0.0,0.0,1.0,0.0,1.0,16.0,1664.0,-864.0,861.0,0.0,0.0
AD,JT2,146.0,1.0,0.0,1.0,295.0,0.0,0.0,1095.0,95.0,1211.0,255.0,1095.0
AD,JT2,147.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-21.0,840.0,0.0,0.0
AD,JT2,148.0,0.0,0.0,1.0,630.0,1.0,15.0,765.0,813.0,1653.0,0.0,0.0
AD,JT2,149.0,1.0,0.0,1.0,310.0,0.0,0.0,305.0,-397.0,814.0,-442.0,305.0
AD,JT2,150.0,0.0,0.0,1.0,40.0,0.0,0.0,270.0,-153.0,1500.0,0.0,0.0
AD,JT2,151.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-68.0,1432.0,0.0,0.0
AD,JT2,152.0,1.0,0.0,1.0,281.0,0.0,0.0,385.0,-180.0,634.0,-618.0,385.0
AD,JT2,153.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-131.0,1301.0,0.0,0.0
AD,JT2,154.0,1.0,0.0,1.0,270.0,0.0,0.0,715.0,244.0,878.0,-667.0,715.0
AD,JT2,155.0,0.0,0.0,1.0,135.0,0.0,0.0,135.0,-282.0,1019.0,0.0,0.0
AD,JT2,156.0,0.0,0.0,1.0,285.0,1.0,19.0,730.0,709.0,1728.0,0.0,0.0
AD,JT2,157.0,1.0,0.0,1.0,275.0,0.0,0.0,10.0,-150.0,728.0,-850.0,10.0
AD,JT2,158.0,0.0,0.0,1.0,286.0,0.0,0.0,1080.0,-864.0,864.0,0.0,0.0
AD,JT2,159.0,1.0,0.0,1.0,217.0,0.0,0.0,75.0,383.0,1111.0,-136.0,75.0
AD,JT2,160.0,0.0,0.0,1.0,0.0,1.0,16.0,860.0,647.0,1511.0,0.0,0.0
AD,JT2,161.0,1.0,0.0,1.0,381.0,0.0,0.0,955.0,-74.0,1037.0,-400.0,955.0
AD,JT2,162.0,0.0,0.0,1.0,0.0,1.0,16.0,825.0,-178.0,1333.0,0.0,0.0
AD,JT2,163.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,22.0,1059.0,0.0,0.0
AD,JT2,164.0,0.0,0.0,1.0,1675.0,1.0,15.0,954.0,-1025.0,308.0,0.0,0.0
AD,JT2,165.0,0.0,0.0,1.0,0.0,1.0,16.0,635.0,1420.0,1728.0,0.0,0.0
AD,JT2,166.0,1.0,0.0,1.0,301.0,0.0,0.0,740.0,237.0,1296.0,-669.0,740.0
AD,JT2,167.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-214.0,1514.0,0.0,0.0
AD,JT2,168.0,1.0,0.0,1.0,299.0,0.0,0.0,566.0,113.0,1409.0,-218.0,566.0
AD,JT2,169.0,0.0,0.0,1.0,30.0,0.0,0.0,254.0,-748.0,766.0,0.0,0.0
AD,JT2,170.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-94.0,672.0,0.0,0.0
AD,JT2,171.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,3.0,1412.0,737.0,460.0
AD,JT2,172.0,0.0,0.0,1.0,1514.0,1.0,15.0,211.0,-171.0,501.0,0.0,0.0
AD,JT2,173.0,0.0,0.0,1.0,0.0,1.0,16.0,600.0,23.0,524.0,0.0,0.0
AD,JT2,174.0,1.0,0.0,1.0,300.0,0.0,0.0,644.0,-280.0,1132.0,888.0,644.0
AD,JT2,175.0,0.0,0.0,1.0,71.0,0.0,0.0,1170.0,764.0,1288.0,0.0,0.0
AD,JT2,176.0,0.0,0.0,1.0,0.0,1.0,16.0,455.0,-637.0,651.0,0.0,0.0
AD,JT2,177.0,1.0,0.0,1.0,300.0,0.0,0.0,156.0,368.0,1500.0,481.0,156.0
AD,JT2,178.0,0.0,0.0,1.0,2725.0,1.0,15.0,1104.0,-96.0,555.0,0.0,0.0
AD,JT2,179.0,0.0,0.0,1.0,1340.0,1.0,15.0,1360.0,-4.0,551.0,0.0,0.0
AD,JT2,180.0,0.0,0.0,1.0,910.0,1.0,15.0,440.0,420.0,971.0,0.0,0.0
AD,JT2,181.0,1.0,0.0,1.0,270.0,0.0,0.0,605.0,111.0,1611.0,529.0,605.0
AD,JT2,182.0,0.0,0.0,1.0,160.0,0.0,0.0,110.0,233.0,1204.0,0.0,0.0
AD,JT2,183.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,49.0,1253.0,0.0,0.0
AD,JT2,184.0,1.0,0.0,1.0,420.0,0.0,0.0,925.0,-399.0,1212.0,358.0,925.0
AD,JT2,185.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,210.0,1422.0,0.0,0.0
AD,JT2,186.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-39.0,1214.0,0.0,0.0
AD,JT2,187.0,1.0,0.0,1.0,279.0,0.0,0.0,870.0,303.0,1725.0,208.0,870.0
AD,JT2,188.0,0.0,0.0,1.0,96.0,0.0,0.0,190.0,-232.0,982.0,0.0,0.0
AD,JT2,189.0,0.0,0.0,1.0,462.0,0.0,0.0,860.0,192.0,1174.0,0.0,0.0
AD,JT2,190.0,1.0,0.0,1.0,307.0,0.0,0.0,155.0,-153.0,1572.0,551.0,155.0
AD,JT2,191.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-269.0,905.0,0.0,0.0
AD,JT2,192.0,0.0,1.0,0.0,300.0,0.0,0.0,940.0,459.0,1364.0,0.0,0.0
AD,JT2,193.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,188.0,1552.0,0.0,0.0
AD,JT2,194.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-232.0,1340.0,0.0,0.0
AD,JT2,195.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-1137.0,415.0,0.0,0.0
AD,JT2,196.0,1.0,0.0,1.0,315.0,0.0,0.0,260.0,238.0,1578.0,925.0,260.0
AD,JT2,197.0,0.0,1.0,0.0,190.0,0.0,0.0,1305.0,515.0,930.0,0.0,0.0
AD,JT2,198.0,1.0,0.0,1.0,371.0,0.0,0.0,1685.0,-238.0,1340.0,648.0,1685.0
AD,JT2,199.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-174.0,756.0,0.0,0.0
AD,JT2,200.0,0.0,0.0,1.0,199.0,0.0,0.0,585.0,-348.0,408.0,0.0,0.0
AD,JT2,201.0,0.0,0.0,1.0,0.0,1.0,16.0,414.0,47.0,455.0,0.0,0.0
AD,JT2,202.0,1.0,0.0,1.0,360.0,0.0,0.0,585.0,160.0,1500.0,885.0,585.0
AD,JT2,203.0,0.0,0.0,1.0,831.0,0.0,0.0,1315.0,384.0,839.0,0.0,0.0
AD,JT2,204.0,1.0,0.0,1.0,315.0,0.0,0.0,536.0,-472.0,1028.0,661.0,536.0
AD,JT2,205.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-502.0,337.0,0.0,0.0
AD,JT2,206.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,368.0,705.0,0.0,0.0
AD,PB,2.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-427.0,533.0,0.0,0.0
AD,PB,3.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-173.0,1114.0,0.0,0.0
AD,PB,4.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-109.0,1005.0,0.0,0.0
AD,PB,5.0,1.0,0.0,1.0,255.0,0.0,0.0,475.0,34.0,567.0,-472.0,475.0
AD,PB,6.0,0.0,0.0,1.0,360.0,0.0,0.0,555.0,-547.0,458.0,0.0,0.0
AD,PB,7.0,0.0,0.0,1.0,1006.0,1.0,15.0,585.0,686.0,1144.0,0.0,0.0
AD,PB,8.0,0.0,0.0,1.0,555.0,1.0,15.0,450.0,-844.0,300.0,0.0,0.0
AD,PB,9.0,1.0,0.0,1.0,281.0,0.0,0.0,275.0,120.0,687.0,267.0,275.0
AD,PB,10.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,125.0,425.0,0.0,0.0
AD,PB,11.0,0.0,0.0,1.0,0.0,1.0,16.0,695.0,1200.0,1625.0,0.0,0.0
AD,PB,12.0,1.0,0.0,1.0,281.0,0.0,0.0,660.0,-283.0,404.0,-938.0,660.0
AD,PB,13.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-634.0,991.0,0.0,0.0
AD,PB,14.0,0.0,0.0,1.0,0.0,1.0,16.0,785.0,-310.0,681.0,0.0,0.0
AD,PB,15.0,1.0,0.0,1.0,285.0,0.0,0.0,420.0,421.0,825.0,-277.0,420.0
AD,PB,16.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,1010.0,1691.0,0.0,0.0
